,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
169,"Britt, King James",MUS 174B - Audio&MIDI StudioTechniques II (A),WI22,24,9,100.0%,100.0%,10.28,B+ (3.67),A- (3.89)
170,"Erbe, Tom",MUS 177 - Music Programming (A),WI22,11,4,100.0%,100.0%,5.5,A (4.00),
171,"Britt, King James",MUS 19R - Blacktronika: Afrofuturism (A),WI22,191,75,98.6%,95.9%,2.95,A- (3.85),A- (3.78)
172,"Zhang, Shaoai",MUS 1B - Fundamentals of Music B (A),WI22,96,70,91.4%,94.3%,4.33,A- (3.79),B+ (3.60)
173,"Borgo, David Garcia",MUS 20 - Exploring the Musical Mind (A),WI22,42,34,88.2%,100.0%,3.09,A- (3.93),A- (3.91)
174,"Carlson, Erik Norman",MUS 2B - Basic Musicianship (A),WI22,27,11,90.9%,100.0%,1.41,A- (3.91),A- (3.88)
175,"Ohnishi, Takae",MUS 2BK - Basic Keyboard (A),WI22,9,3,100.0%,100.0%,1.83,A (4.00),
176,"Liu, Anqi",MUS 33B - Introduction to Composition II (A),WI22,5,5,100.0%,100.0%,6.9,A- (3.80),
177,"Brindamour, Lydia Winsor",MUS 4 - Introduction to Western Music (A),WI22,207,87,96.6%,98.9%,3.03,A- (3.81),B+ (3.63)
178,"Burr, Anthony I",MUS 43 - Department Seminar (A),WI22,88,21,84.2%,89.5%,0.5,A (4.00),
179,"Lloyd-Jones, Rebecca Louise",MUS 5 - Sound in Time (A),WI22,141,60,96.6%,100.0%,2.88,A- (3.91),A- (3.83)
180,"Carlson, Erik Norman",MUS 95E - Chamber Orchestra (A),WI22,22,13,100.0%,100.0%,2.04,A (4.00),A (4.00)
181,"Anderson, Kenneth",MUS 95G - Gospel Choir (A),WI22,378,118,99.1%,100.0%,2.06,A (4.00),
182,"Anderson, Kenneth",MUS 95G - Gospel Choir (B),WI22,210,71,98.5%,100.0%,1.75,A (4.00),
183,"Kenyatta, Kamau",MUS 95JC - Jazz Chamber Ensembles (A),WI22,24,5,100.0%,100.0%,1.0,A (4.00),A (4.00)
184,"Sussman, Diana Wald",MUS 95K - Chamber Singers (A),WI22,7,3,100.0%,100.0%,1.17,A (4.00),
185,"Jones, Michael David",MUS 95L - Wind Ensemble (A),WI22,41,18,100.0%,100.0%,1.13,A (4.00),A (4.00)
186,"Seshadri, Kartik",MUS 95W - World Music Ensembles (A),WI22,25,9,88.9%,88.9%,3.39,A- (3.89),A- (3.91)
187,"Karis, Aleck",MUS 101A - Music Theory and Practice I (A),FA21,29,15,93.3%,100.0%,4.77,B+ (3.40),B (3.18)
188,"Ung, Chinary",MUS 103A - Seminar in Composition I (A),FA21,8,3,66.7%,66.7%,1.17,A (4.00),
189,"Terrazas Perez, Wilfrido D",MUS 107 - Critical Studies Seminar (A),FA21,11,3,100.0%,100.0%,1.83,A (4.00),
190,"Curtis, Charles Rector",MUS 114 - Music of The 20th Century (A),FA21,120,43,92.9%,90.2%,3.69,A- (3.86),A- (3.80)
191,"Narucki, Susan M",MUS 12 - Opera (A),FA21,69,37,94.6%,100.0%,2.34,A- (3.94),B+ (3.62)
192,"Leslie, Matthew",MUS 120A - Hist Mus in Westrn Culture I (A),FA21,38,19,94.4%,100.0%,2.28,A- (3.94),A- (3.94)
193,"Borgo, David Garcia",MUS 126 - Blues: An Oral Tradition (A),FA21,136,99,99.0%,100.0%,5.25,A- (3.90),A- (3.70)
194,"Davis, Anthony Curtis",MUS 127 - Discover Jazz (A),FA21,87,32,60.0%,53.3%,2.83,A- (3.82),A- (3.82)
195,"Ohnishi, Takae",MUS 130 - Chamber Music Performance (A),FA21,19,8,100.0%,100.0%,5.75,A (4.00),
196,"Kenyatta, Kamau",MUS 137A - Jazz Theory and Improvisation (A),FA21,31,16,93.8%,93.8%,4.25,B+ (3.63),B+ (3.66)
197,"Burr, Anthony I",MUS 143 - Department Seminar (A),FA21,10,3,100.0%,100.0%,0.5,,
198,"Bain, Landon Lee",MUS 15 - Popular Music (A),FA21,173,84,92.5%,98.7%,2.93,A- (3.91),B+ (3.54)
