,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
585,"McKee, Mayumi Mochizuki",JAPN 20B - Second Yr Japanese II (A),WI15,25,15,100.0%,100.0%,4.1,B+ (3.64),B+ (3.53)
586,"McKee, Mayumi Mochizuki",JAPN 20B - Second Yr Japanese II (B),WI15,25,11,100.0%,100.0%,2.72,A- (3.75),B+ (3.53)
587,"Izumi, Yurika",JAPN 20B - Second Yr Japanese II (C),WI15,24,17,100.0%,100.0%,3.91,B+ (3.50),B+ (3.58)
588,"Izumi, Yurika",JAPN 10A - First Year Japanese I (A),FA14,36,12,100.0%,100.0%,6.14,A- (3.73),B+ (3.67)
589,"Ito, Hifumi",JAPN 10A - First Year Japanese I (B),FA14,35,19,100.0%,100.0%,6.88,A- (3.73),B+ (3.68)
590,"Ito, Hifumi",JAPN 10A - First Year Japanese I (C),FA14,38,21,100.0%,100.0%,6.23,A- (3.73),B+ (3.68)
591,"Izumi, Yurika",JAPN 10A - First Year Japanese I (D),FA14,38,23,95.5%,100.0%,5.59,A- (3.91),B+ (3.67)
592,"Tipton, Yuko",JAPN 10A - First Year Japanese I (E),FA14,33,18,100.0%,100.0%,5.75,A- (3.87),A- (3.71)
593,"Takeda, Izumi",JAPN 10A - First Year Japanese I (H),FA14,35,14,100.0%,100.0%,5.0,A- (3.92),B+ (3.69)
594,"Takeda, Izumi",JAPN 10A - First Year Japanese I (I),FA14,36,21,100.0%,100.0%,8.5,A- (3.83),B+ (3.69)
595,"Tipton, Yuko",JAPN 10A - First Year Japanese I (J),FA14,35,18,100.0%,100.0%,5.21,A- (3.93),A- (3.71)
596,"Tipton, Yuko",JAPN 10A - First Year Japanese I (K),FA14,37,11,100.0%,87.5%,4.0,A- (3.75),A- (3.71)
597,"Sato, Kyoko",JAPN 130A - Third Year Japanese I (A),FA14,16,6,100.0%,83.3%,4.83,A- (3.83),
598,"Sato, Kyoko",JAPN 130A - Third Year Japanese I (B),FA14,17,6,100.0%,100.0%,4.83,A- (3.83),
599,"McKee, Mayumi Mochizuki",JAPN 140A - Fourth Year Japanese I (A),FA14,15,9,100.0%,100.0%,7.61,A- (3.88),
600,"Ito, Hifumi",JAPN 150A - Advanced Japanese I (A),FA14,5,5,100.0%,100.0%,3.3,A (4.00),
601,"McKee, Mayumi Mochizuki",JAPN 20A - Second Yr Japanese I (A),FA14,32,14,92.9%,92.9%,3.5,A- (3.77),A- (3.71)
602,"McKee, Mayumi Mochizuki",JAPN 20A - Second Yr Japanese I (B),FA14,29,11,100.0%,90.0%,4.3,A- (3.70),A- (3.71)
603,"Sato, Kyoko",JAPN 20A - Second Yr Japanese I (D),FA14,30,17,100.0%,100.0%,3.88,A- (3.70),B+ (3.51)
604,"Izumi, Yurika",JAPN 20A - Second Yr Japanese I (F),FA14,33,21,94.4%,94.4%,5.32,B+ (3.43),B+ (3.58)
605,"Izumi, Yurika",JAPN 10C - First Year Japanese III (A),SP14,30,17,100.0%,94.1%,3.91,A- (3.79),B+ (3.63)
606,"Izumi, Yurika",JAPN 10C - First Year Japanese III (B),SP14,30,14,100.0%,100.0%,5.42,A- (3.85),B+ (3.63)
607,"Ito, Hifumi",JAPN 10C - First Year Japanese III (C),SP14,31,15,100.0%,100.0%,5.42,A- (3.92),A- (3.76)
608,"Takeda, Izumi",JAPN 10C - First Year Japanese III (D),SP14,56,14,100.0%,100.0%,3.73,B+ (3.69),B+ (3.45)
609,"Izumi, Yurika",JAPN 10C - First Year Japanese III (E),SP14,32,11,100.0%,100.0%,5.5,A- (3.88),B+ (3.63)
610,"Fukushima, Yumiko",JAPN 10C - First Year Japanese III (F),SP14,32,12,100.0%,100.0%,5.33,A- (3.78),A- (3.80)
611,"Sato, Kyoko",JAPN 10C - First Year Japanese III (G),SP14,21,9,100.0%,100.0%,3.75,B+ (3.60),B (3.06)
612,"Sato, Kyoko",JAPN 130C - Third Year Japanese III (A),SP14,7,5,100.0%,100.0%,6.1,A (4.00),
613,"Sato, Kyoko",JAPN 130C - Third Year Japanese III (B),SP14,11,5,100.0%,100.0%,6.9,B+ (3.40),
614,"Takeda, Izumi",JAPN 135C - Japanese/Prof Purposes III (A),SP14,10,4,100.0%,100.0%,4.5,A (4.00),
615,"McKee, Mayumi Mochizuki",JAPN 140C - Fourth Year Japanese III (B),SP14,13,6,100.0%,100.0%,6.83,A- (3.80),
616,"Ito, Hifumi",JAPN 150C - Advanced Japanese III (A),SP14,7,7,100.0%,100.0%,4.21,A- (3.71),
