,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
352,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (F),FA16,20,14,100.0%,100.0%,4.32,A (4.00),A- (3.70)
353,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (G),FA16,20,16,100.0%,100.0%,3.17,A- (3.89),A- (3.70)
354,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (H),FA16,22,9,100.0%,100.0%,2.5,A (4.00),A- (3.70)
355,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (I),FA16,22,18,100.0%,100.0%,4.88,A- (3.75),A- (3.70)
356,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (J),FA16,19,15,100.0%,92.3%,2.65,A- (3.75),
357,"Walsh, Kim C.",TDAC 101 - Acting I (A),FA16,18,16,93.8%,93.8%,4.1,A- (3.80),
358,"Salovey, Todd",TDAC 101 - Acting I (B),FA16,17,6,100.0%,100.0%,3.7,A- (3.80),
359,"Castro, Robert Jess",TDAC 102 - Acting II (A),FA16,12,5,100.0%,100.0%,5.7,A (4.00),
360,"Rubinstein, Kim",TDAC 103A - Acting Intensive I (A),FA16,22,8,100.0%,100.0%,6.79,A- (3.86),A- (3.85)
361,"Castro, Robert Jess",TDAC 108 - Advanced Topics (A),FA16,14,5,100.0%,100.0%,6.0,A (4.00),
362,"Means, Charles E.",TDAC 122 - Ensemble: Undergrad Production (A),FA16,12,4,100.0%,100.0%,13.0,A (4.00),
363,"Harting, Carla Kelso",TDAC 1 - Introduction to Acting (A),S216,15,10,100.0%,100.0%,3.3,A- (3.80),
364,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (B),S216,19,5,100.0%,100.0%,0.5,A (4.00),
365,"Stokes, Cynthia Sue",TDAC 1 - Introduction to Acting (C),S216,17,16,100.0%,100.0%,4.0,A- (3.93),
366,"Meyer, Ursula",TDAC 1 - Introduction to Acting (D),S216,19,7,100.0%,85.7%,3.93,A (4.00),
367,"Harting, Carla Kelso",TDAC 1 - Introduction to Acting (A),S116,17,5,100.0%,100.0%,3.3,A (4.00),
368,"Barnes, Eva E",TDAC 1 - Introduction to Acting (B),S116,18,3,100.0%,100.0%,4.5,B+ (3.67),
369,"Barnes, Eva E",TDAC 1 - Introduction to Acting (C),S116,14,5,100.0%,100.0%,3.3,A (4.00),
370,"Schwartz, Michael",TDAC 1 - Introduction to Acting (D),S116,20,7,100.0%,100.0%,4.17,A (4.00),A (4.00)
