,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
308,"Vecchio, Kenneth S",NANO 1 - NanoEngineering Seminar (A),WI14,130,55,96.1%,94.1%,0.88,A- (3.86),
309,"Vecchio, Kenneth S",NANO 100L - Physical Prop.of Materials Lab (A),WI14,26,10,100.0%,100.0%,5.9,A- (3.90),A- (3.86)
310,"Wang, Joseph",NANO 101 - Introduction to NanoEngineerng (A),WI14,193,80,89.9%,72.2%,4.21,B+ (3.52),B+ (3.36)
311,"Sirbuly, Donald",NANO 104 - Foundatn NanoEng/Physical Prin (A),WI14,84,50,83.7%,75.5%,7.52,B (3.14),B (3.10)
312,"Meng, Y.Shirley",NANO 111 - Characterization/NanoEng Systm (A),WI14,99,29,78.6%,82.1%,4.94,B (3.30),B+ (3.55)
313,"Heller, Michael J",NANO 120A - NanoEng Systems Design I (A),WI14,70,20,100.0%,93.8%,9.3,B (3.13),B+ (3.49)
314,"Sirbuly, Donald",NANO 120A - NanoEng Systems Design I (A),WI14,70,19,100.0%,100.0%,8.75,B+ (3.40),B+ (3.49)
315,"Tao, Andrea Rae",NANO 120A - NanoEng Systems Design I (A),WI14,70,19,100.0%,94.1%,8.88,B+ (3.44),B+ (3.49)
316,"Yang, Kesong",NANO 15 - Engin. Comp Using MATLAB (A),WI14,45,13,76.9%,53.8%,9.0,B+ (3.60),B (3.21)
317,"Lubarda, Vlado",NANO 150 - Mechanics of Nanomaterials (A),WI14,59,21,85.7%,85.7%,6.79,B+ (3.30),B+ (3.57)
318,"Horvath, Stephen",NANO 161 - Material Selection/Engineering (A),WI14,43,15,92.3%,92.3%,5.88,B+ (3.69),B+ (3.48)
319,"Meyers, Marc",NANO 174 - Mech. Behavior of Materials (A),WI14,9,7,100.0%,100.0%,4.5,B+ (3.43),
320,"Tao, Andrea Rae",NANO 102 - Foundatn NanoEng: Chem Princpl (A),FA13,92,22,100.0%,95.5%,7.86,B+ (3.43),B- (2.86)
321,"Lubarda, Vlado",NANO 108 - Materials Science & Engineerng (A),FA13,100,26,96.0%,84.0%,6.18,A- (3.71),B- (2.95)
322,"Arya, Gaurav",NANO 110 - Modeling of NanoEng Systems (A),FA13,73,39,64.9%,40.5%,7.58,B+ (3.38),B (3.11)
323,"Lubarda, Vlado",NANO 15 - Engin. Comp Using MATLAB (A),FA13,92,43,88.4%,46.5%,7.04,A- (3.76),B+ (3.43)
324,"Jin, Sungho",NANO 156 - Nanomaterials (A),FA13,73,22,76.2%,85.7%,3.4,A- (3.81),B+ (3.46)
325,"Luo, Jian",NANO 158 - Phase Transformations/Kinetics (A),FA13,30,10,100.0%,100.0%,6.1,B+ (3.67),B+ (3.53)
326,"Herz, Richard K",NANO 15 - Engin. Comp Using MATLAB (A),S213,30,6,100.0%,80.0%,6.5,A (4.00),B+ (3.54)
327,"Lipomi, Darren John",NANO 103 - Foundatn NanoEng/Biochem Princ (A),SP13,90,39,97.4%,100.0%,5.85,B+ (3.53),B (3.20)
328,"Chen, Shaochen",NANO 112 - Synthesis/Fabricatn/NanoEngSys (A),SP13,30,13,66.7%,66.7%,3.83,B+ (3.67),B+ (3.32)
329,"Esener, Sadik C",NANO 120B - NanoEng Systems Design II (A),SP13,23,10,100.0%,100.0%,8.06,A (4.00),B+ (3.61)
330,"Tao, Andrea Rae",NANO 120B - NanoEng Systems Design II (A),SP13,23,12,91.7%,91.7%,8.33,A (4.00),B+ (3.61)
331,"Sirbuly, Donald",NANO 146 - Nanoscale Optic. Microsp&Spect (A),SP13,17,6,83.3%,83.3%,6.83,B- (2.80),
332,"Meng, Y.Shirley",NANO 148 - Thermodynamics of Materials (A),SP13,26,19,100.0%,94.7%,5.66,A- (3.79),A- (3.76)
333,"Fullerton, Eric E",NANO 168 - Electr/Dielectr/Magnetic Propr (A),SP13,23,10,100.0%,100.0%,5.5,B+ (3.67),B+ (3.44)
334,"Vecchio, Kenneth S",NANO 1 - NanoEngineering Seminar (A),WI13,125,53,94.0%,94.0%,0.59,A (4.00),
335,"Wang, Joseph",NANO 101 - Introduction to NanoEngineerng (A),WI13,220,80,92.4%,94.9%,3.47,B+ (3.59),B+ (3.32)
336,"Sirbuly, Donald",NANO 104 - Foundatn NanoEng/Physical Prin (A),WI13,80,38,86.5%,94.6%,7.64,B+ (3.32),B (3.18)
337,"Meng, Y.Shirley",NANO 111 - Characterization/NanoEng Systm (A),WI13,26,9,66.7%,55.6%,3.83,B+ (3.67),A- (3.83)
338,"Heller, Michael J",NANO 120A - NanoEng Systems Design I (A),WI13,23,9,100.0%,77.8%,8.21,B+ (3.44),A- (3.77)
339,"Sirbuly, Donald",NANO 120A - NanoEng Systems Design I (A),WI13,23,10,100.0%,100.0%,8.1,B+ (3.50),A- (3.77)
340,"Chen, Shaochen",NANO 150 - Mechanics of Nanomaterials (A),WI13,23,8,100.0%,100.0%,2.5,A- (3.86),B+ (3.44)
341,"Jin, Sungho",NANO 156 - Nanomaterials (A),WI13,34,14,92.9%,92.9%,3.07,A- (3.92),A- (3.85)
342,"Meyers, Marc",NANO 161 - Material Selection/Engineering (A),WI13,26,14,100.0%,42.9%,4.36,A (4.00),A (4.00)
343,"Vecchio, Kenneth S",NANO 161 - Material Selection/Engineering (A),WI13,26,15,100.0%,100.0%,4.1,A (4.00),A (4.00)
344,"Tao, Andrea Rae",NANO 102 - Foundatn NanoEng: Chem Princpl (A),FA12,87,57,91.1%,85.7%,7.46,B+ (3.31),B- (2.76)
345,"Vecchio, Kenneth S",NANO 108 - Materials Science & Engineerng (A),FA12,56,28,96.3%,85.2%,4.81,B+ (3.41),B- (2.96)
346,"Arya, Gaurav",NANO 110 - Modeling of NanoEng Systems (A),FA12,23,14,92.3%,100.0%,5.27,B+ (3.46),B+ (3.37)
347,"Herz, Richard K",NANO 15 - Engin. Comp Using MATLAB (A),FA12,302,127,87.7%,56.1%,5.57,B+ (3.46),B+ (3.39)
348,"Meng, Y.Shirley",NANO 164 - Adv Micro & Nano Materl/Energy (A),FA12,27,16,100.0%,100.0%,5.0,B+ (3.64),A- (3.74)
349,"Cha, Jennifer N",NANO 103 - Foundatn NanoEng/Biochem Princ (A),SP12,63,36,75.0%,63.9%,5.94,B+ (3.36),B (3.19)
350,"Chen, Shaochen",NANO 112 - Synthesis/Fabricatn/NanoEngSys (A),SP12,15,9,100.0%,100.0%,4.72,A- (3.89),
351,"Meng, Y.Shirley",NANO 148 - Thermodynamics of Materials (A),SP12,6,6,66.7%,100.0%,4.83,B+ (3.67),
352,"Vecchio, Kenneth S",NANO 1 - NanoEngineering Seminar (A),WI12,121,54,98.1%,96.2%,1.0,A (4.00),
353,"Wang, Joseph",NANO 101 - Introduction to NanoEngineerng (A),WI12,149,80,97.5%,94.9%,4.0,B+ (3.66),B+ (3.46)
354,"Sirbuly, Donald",NANO 104 - Foundatn NanoEng/Physical Prin (A),WI12,23,19,100.0%,100.0%,6.82,B+ (3.44),B (3.26)
355,"Meng, Y.Shirley",NANO 111 - Characterization/NanoEng Systm (A),WI12,8,6,100.0%,100.0%,6.83,B+ (3.40),
356,"Meyers, Marc",NANO 150 - Mechanics of Nanomaterials (A),WI12,13,7,66.7%,50.0%,5.93,A- (3.71),
357,"Tao, Andrea Rae",NANO 102 - Foundatn NanoEng: Chem Princpl (A),FA11,29,25,96.0%,96.0%,8.1,B (3.26),B (3.05)
358,"Vecchio, Kenneth S",NANO 108 - Materials Science & Engineerng (A),FA11,14,9,100.0%,100.0%,5.39,A- (3.78),
359,"Meng, Y.Shirley",NANO 164 - Adv Micro & Nano Materl/Energy (A),FA11,15,12,100.0%,91.7%,6.33,A (4.00),
360,"Sirbuly, Donald",NANO 104 - Foundatn NanoEng/Physical Prin (A),SP11,11,5,80.0%,80.0%,6.1,B+ (3.40),
361,"Vecchio, Kenneth S",NANO 1 - NanoEngineering Seminar (A),WI11,81,40,94.6%,97.3%,0.61,A (4.00),
362,"Wang, Joseph",NANO 101 - Introduction to NanoEngineerng (A),WI11,72,37,100.0%,97.2%,4.67,B+ (3.62),B+ (3.60)
363,"Tao, Andrea Rae",NANO 102 - Foundatn NanoEng: Chem Princpl (A),FA10,28,22,85.7%,95.2%,8.21,B (3.05),B (3.00)
