,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
107,"Salimi, Babak",DSC 100 - Intro to Data Management (A),FA21,161,42,87.5%,65.0%,7.25,A- (3.80),A- (3.80)
108,"Fraenkel, Aaron Mcmillan",DSC 180A - Data Science Project I (A),FA21,83,13,76.9%,100.0%,6.81,A- (3.77),A- (3.98)
109,"Fraenkel, Aaron Mcmillan",DSC 180A - Data Science Project I (B),FA21,73,20,94.4%,100.0%,7.61,A- (3.72),A- (3.92)
110,"Silberman, Jack",DSC 190 - Topics in Data Science (A),FA21,21,11,90.9%,80.0%,11.59,A- (3.82),A (4.00)
111,"Hu, Zhiting",DSC 190 - Topics in Data Science (B),FA21,9,5,100.0%,100.0%,8.9,A- (3.80),
112,"Langlois, Marina",DSC 20 - Prgrmng/DataStruc for Data Sci (A),FA21,102,39,83.3%,86.1%,10.99,B+ (3.42),B (3.06)
113,"Langlois, Marina",DSC 30 - DataStrc/Algrthms for Data Sci (C),FA21,28,18,93.8%,87.5%,12.1,B (3.20),B- (2.77)
114,"Liao, Soohyun Nam",DSC 30 - DataStrc/Algrthms for Data Sci (D),FA21,44,19,70.6%,76.5%,12.83,B (3.06),B- (2.75)
115,"Rampure, Suraj",DSC 40A - Theor Fndtns of Data Sci I (A),FA21,136,124,96.0%,100.0%,7.33,B+ (3.56),B+ (3.37)
116,"Eldridge, Justin Matthew",DSC 40B - Theor Fndtns of Data Sci II (A),FA21,70,52,96.2%,100.0%,6.35,B+ (3.68),B+ (3.42)
117,"Wang, Yusu",DSC 40B - Theor Fndtns of Data Sci II (B),FA21,13,5,100.0%,100.0%,7.7,B+ (3.50),
118,"Eldridge, Justin Matthew",DSC 80 - Practice of Data Science (A),FA21,94,45,97.7%,100.0%,11.73,B+ (3.64),B+ (3.39)
119,"Langlois, Marina",DSC 95 - Tutor Appshp in Data Science (A),FA21,22,18,94.4%,100.0%,1.61,A (4.00),
120,"Liao, Soohyun Nam",DSC 96 - Workshop in Data Science (A),FA21,22,12,70.0%,100.0%,3.23,A (4.00),
121,"Fraenkel, Aaron Mcmillan",DSC 30 - DataStrc/Algrthms for Data Sci (A),S221,39,6,16.7%,66.7%,18.83,B+ (3.67),B- (2.79)
122,"Eldridge, Justin Matthew",DSC 10 - Principles of Data Science (A),S121,86,20,90.0%,94.7%,11.9,A- (3.85),B+ (3.57)
123,"Aoi, Mikio C",DSC 10 - Principles of Data Science (A),SP21,139,58,91.2%,84.2%,8.78,B+ (3.57),B+ (3.35)
124,"Salimi, Babak",DSC 100 - Intro to Data Management (A),SP21,14,11,90.9%,90.9%,5.41,A- (3.86),
125,"Albuyeh, Rod",DSC 102 - Systems for Scalable Analytics (A),SP21,132,47,78.7%,67.4%,5.54,A- (3.78),A- (3.98)
126,"Nusrat, Sabrina",DSC 106 - Intro to Data Visualization (A),SP21,41,12,83.3%,75.0%,4.0,A- (3.92),A- (3.94)
127,"Belkin, Mikhail",DSC 140A - Probabilistic Modeling and ML (A),SP21,104,33,34.4%,21.9%,6.81,B (3.20),B+ (3.66)
128,"Roberts, Margaret Earling",DSC 161 - Text as Data (A),SP21,24,9,100.0%,100.0%,4.25,A- (3.75),B+ (3.66)
129,"Fraenkel, Aaron Mcmillan",DSC 167 - Fairness&AlgorithmicDecisions (A),SP21,46,16,87.5%,100.0%,6.0,B+ (3.64),B+ (3.41)
130,"Eldridge, Justin Matthew",DSC 190 - Topics in Data Science (A),SP21,71,29,100.0%,100.0%,4.36,A- (3.78),A- (3.70)
131,"Langlois, Marina",DSC 20 - Prgrmng/DataStruc for Data Sci (A),SP21,113,36,85.3%,73.5%,11.47,B+ (3.39),B+ (3.38)
132,"Langlois, Marina",DSC 30 - DataStrc/Algrthms for Data Sci (A),SP21,149,70,83.8%,72.1%,10.65,B+ (3.47),B+ (3.36)
133,"Tiefenbruck, Janine LoBue",DSC 40A - Theor Fndtns of Data Sci I (A),SP21,48,21,76.2%,75.0%,11.26,B (3.08),B+ (3.47)
134,"Tiefenbruck, Janine LoBue",DSC 40A - Theor Fndtns of Data Sci I (B),SP21,45,10,77.8%,77.8%,9.7,B+ (3.38),B+ (3.40)
135,"Mazumdar, Arya",DSC 40B - Theor Fndtns of Data Sci II (A),SP21,57,24,100.0%,87.0%,5.98,B+ (3.61),B+ (3.65)
136,"Wang, Yusu",DSC 40B - Theor Fndtns of Data Sci II (A),SP21,57,24,100.0%,87.0%,5.98,B+ (3.61),B+ (3.65)
137,"Eldridge, Justin Matthew",DSC 80 - Practice of Data Science (A),SP21,183,65,98.4%,100.0%,12.11,B+ (3.56),B+ (3.67)
138,"Nusrat, Sabrina",DSC 90 - Seminar in Data Science (A),SP21,11,8,100.0%,100.0%,1.75,,
139,"Langlois, Marina",DSC 95 - Tutor Appshp in Data Science (A),SP21,7,5,100.0%,100.0%,1.7,,
140,"Tiefenbruck, Janine LoBue",DSC 10 - Principles of Data Science (A),WI21,78,35,85.7%,85.7%,7.76,B+ (3.59),B (3.28)
141,"Tiefenbruck, Janine LoBue",DSC 10 - Principles of Data Science (B),WI21,86,39,94.6%,89.2%,6.61,B+ (3.48),B+ (3.55)
142,"Salimi, Babak",DSC 100 - Intro to Data Management (A),WI21,143,96,92.6%,85.1%,5.95,A- (3.79),B+ (3.63)
143,"Kumar, Arun Kumar",DSC 102 - Systems for Scalable Analytics (A),WI21,134,80,88.6%,91.0%,8.83,B+ (3.58),B+ (3.55)
144,"Nusrat, Sabrina",DSC 106 - Intro to Data Visualization (A),WI21,43,16,87.5%,81.3%,3.88,B+ (3.69),A- (3.96)
145,"Cloninger, Alexander",DSC 120 - Signal Processing/Data Analys (A),WI21,21,7,71.4%,85.7%,9.36,B (3.20),B+ (3.62)
