,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
402,"Edwards, Leslie",LTWL 19A - Intro/Ancient Greeks & Romans (A),FA08,59,47,93.6%,89.4%,3.78,B+ (3.44),B (3.10)
403,"Reid, Roddey",LTWL 4M - Fiction&Film/20th Cen/Multiple (A),FA08,42,36,87.9%,90.9%,3.87,B+ (3.47),B+ (3.56)
404,"Woodhull, Winifred Johanna",LTWL 87 - Freshman Seminar (A),FA08,13,13,100.0%,100.0%,2.5,B (3.00),
405,"Rahimi, Babak",LTWL 87 - Freshman Seminar (B),FA08,7,3,100.0%,100.0%,0.5,A (4.00),
406,"Stuckey, Michelle Ann",LTWL 165 - Literature & the Enviornment (A),SU08,10,8,87.5%,87.5%,11.07,B+ (3.57),
407,"Kugler, Emily MeriNitta",LTWL 106 - Classical Tradition (A),SP08,34,27,88.9%,96.3%,5.02,B+ (3.50),A- (3.72)
408,"Potts, Stephen",LTWL 120 - Popular Literature and Culture (A),SP08,157,90,96.6%,98.8%,3.03,B+ (3.33),B (3.23)
409,"Cohen, Alain J. J.",LTWL 128 - Intro/Semiotics & Applications (A),SP08,12,10,90.0%,100.0%,2.7,A (4.00),
410,"Kalleres, Dayna",LTWL 138 - Critical Religion Studies (A),SP08,29,19,83.3%,100.0%,4.29,A- (3.79),B+ (3.57)
411,"GUIDARELLI, LODOVICA",LTWL 172 - Special Topics in Literature (A),SP08,15,6,100.0%,100.0%,5.83,B (3.00),
412,"Johnson, Sara E.",LTWL 176 - Literature and Ideas (A),SP08,14,14,100.0%,100.0%,5.0,A- (3.91),
413,"Cohen, Alain J. J.",LTWL 183 - Film Studies&Lit:Director Work (A),SP08,36,30,96.7%,93.3%,3.23,B+ (3.65),B+ (3.38)
414,"Lampert-Weissig, Lisa",LTWL 192 - Senior Seminar in Lit World (A),SP08,12,12,100.0%,100.0%,0.83,,
415,"Chamberlain, Charles Thoms",LTWL 19C - Intro/Ancient Greeks & Romans (A),SP08,55,46,93.5%,97.8%,5.02,B+ (3.46),C+ (2.62)
416,"Plapp, Laurel A",LTWL 4B - Fiction&Film/20th Cen/German (A),SP08,32,27,92.3%,88.5%,3.76,B+ (3.54),B+ (3.51)
417,"Lampert-Weissig, Lisa",LTWL 87 - Freshman Seminar (A),SP08,11,10,100.0%,100.0%,0.94,,
418,"Freilicher, Melvyn Stanley",LTWL 115 - Contemporary Literature (A),WI08,29,27,85.2%,81.5%,5.91,B (3.21),B+ (3.32)
419,"Potts, Stephen",LTWL 116 - Adolescent Literature (A),WI08,194,101,97.0%,99.0%,4.04,B+ (3.55),B+ (3.35)
420,"Kalleres, Dayna",LTWL 138 - Critical Religion Studies (A),WI08,22,18,94.4%,100.0%,4.28,A- (3.76),A- (3.75)
421,"Blanco, John D",LTWL 140 - Novel&History/Third World (A),WI08,18,15,100.0%,100.0%,6.5,B+ (3.47),
422,"Yip, Wai-Lim",LTWL 176 - Literature and Ideas (A),WI08,15,6,100.0%,100.0%,5.5,B+ (3.50),
423,"Glaser, Amelia",LTWL 180 - Film Studies&Lit:Film History (A),WI08,19,16,100.0%,100.0%,4.38,B+ (3.31),
424,"Cohen, Alain J. J.",LTWL 184 - Film Studies&Lit:Analysis/Txt (A),WI08,28,17,94.1%,100.0%,4.62,B+ (3.60),B (3.09)
425,"Jed, Stephanie H",LTWL 191 - Honors Seminar (A),WI08,16,11,100.0%,100.0%,9.23,A- (3.78),
426,"duBois, Page Ann",LTWL 100 - Mythology (A),FA07,94,45,67.4%,69.0%,3.76,B (3.19),B- (2.71)
427,"Potts, Stephen",LTWL 114 - Children's Literature (A),FA07,177,102,99.0%,98.0%,3.53,B+ (3.53),B (3.30)
428,"Potts, Stephen",LTWL 122 - Fantasy (A),FA07,69,31,96.8%,96.7%,5.55,B+ (3.42),B (3.10)
429,"Cohen, Richard S.",LTWL 135 - The Buddhist Imaginary (A),FA07,50,30,90.0%,100.0%,5.03,B+ (3.35),B- (2.89)
430,"Plapp, Laurel A",LTWL 172 - Special Topics in Literature (A),FA07,18,14,100.0%,100.0%,6.64,B+ (3.36),
431,"Verdicchio, Pasquale",LTWL 176 - Literature and Ideas (A),FA07,15,12,83.3%,91.7%,4.17,B+ (3.30),
432,"Verdicchio, Pasquale",LTWL 181 - Film Studies&Lit:Film Movement (B),FA07,21,10,90.0%,100.0%,5.7,B+ (3.50),B+ (3.62)
433,"Edwards, Leslie",LTWL 19A - Intro/Ancient Greeks & Romans (A),FA07,52,46,89.1%,95.7%,4.59,B+ (3.50),B+ (3.42)
434,"Woodhull, Winifred Johanna",LTWL 87 - Freshman Seminar (A),FA07,10,7,100.0%,100.0%,2.9,,
435,"Cassedy, Steven Dennis",LTWL 87 - Freshman Seminar (C),FA07,14,9,100.0%,100.0%,0.72,A (4.00),
436,"Lampert-Weissig, Lisa",LTWL 172 - Special Topics in Literature (A),SU07,12,12,100.0%,100.0%,6.68,B (3.18),
