,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
142,"Bigham, David Joseph","CAT 1 - Culture, Art & Technology 1 (A)",FA18,194,134,86.2%,95.8%,3.82,B+ (3.54),B+ (3.39)
143,"Bronstein, Phoebe Malan","CAT 1 - Culture, Art & Technology 1 (B)",FA18,194,187,89.7%,94.6%,4.62,B+ (3.42),B+ (3.39)
144,"Glaser, Amelia","CAT 1 - Culture, Art & Technology 1 (C)",FA18,163,147,55.8%,79.6%,4.31,B+ (3.40),B+ (3.55)
145,"Borgo, David Garcia","CAT 1 - Culture, Art & Technology 1 (D)",FA18,170,163,75.8%,88.2%,3.56,B+ (3.49),B+ (3.56)
146,"Ano, Michael Shigeya","CAT 1 - Culture, Art & Technology 1 (E)",FA18,152,117,64.5%,74.1%,3.71,B (3.18),B+ (3.31)
147,"Pantoja, Jennifer Metten","CAT 1 - Culture, Art & Technology 1 (F)",FA18,183,182,80.7%,97.8%,4.18,B+ (3.57),B+ (3.54)
148,"Bigham, David Joseph",CAT 125 - Public Rhetoric & Pract Commun (A),FA18,90,34,93.3%,96.6%,4.0,B+ (3.67),B+ (3.34)
149,"Smith, Ashley Elizabeth",CAT 125 - Public Rhetoric & Pract Commun (B),FA18,148,137,92.5%,96.3%,5.62,B+ (3.67),A- (3.72)
150,"Zhang, Kefei Kevin",CAT 125R - Pblc Rhetoric Prct Comm Online (A),FA18,189,123,91.3%,94.8%,3.51,B+ (3.68),B+ (3.63)
151,"Smith, Ashley Elizabeth",CAT 125R - Pblc Rhetoric Prct Comm Online (A),S118,169,128,90.5%,96.0%,5.6,A- (3.79),A- (3.84)
152,"Pantoja, Jennifer Metten",CAT 125 - Public Rhetoric & Pract Commun (A),SP18,190,174,83.2%,91.9%,3.19,A- (3.75),B+ (3.69)
153,"Bigham, David Joseph",CAT 125 - Public Rhetoric & Pract Commun (B),SP18,91,40,66.7%,93.9%,4.62,B+ (3.46),B+ (3.32)
154,"Sartor, Alexandra",CAT 125R - Pblc Rhetoric Prct Comm Online (A),SP18,190,120,87.3%,96.6%,3.96,A- (3.76),A- (3.71)
155,"Bronstein, Phoebe Malan","CAT 3 - Culture, Art & Technology III (A)",SP18,269,254,86.2%,92.0%,4.13,B+ (3.64),B+ (3.61)
156,"Glaser, Amelia","CAT 3 - Culture, Art & Technology III (B)",SP18,247,135,74.6%,89.6%,3.79,B+ (3.66),B+ (3.56)
157,"Bigham, David Joseph","CAT 3 - Culture, Art & Technology III (C)",SP18,195,107,69.5%,91.4%,3.4,B+ (3.41),B+ (3.36)
158,"Smith, Ashley Elizabeth","CAT 3 - Culture, Art & Technology III (D)",SP18,198,174,75.3%,76.3%,3.08,B+ (3.56),B+ (3.60)
159,"Godino, Job Gideon",CAT 124 - Sixth College Practicum (A),WI18,8,4,100.0%,100.0%,3.0,A (4.00),
160,"Smith, Ashley Elizabeth",CAT 125 - Public Rhetoric & Pract Commun (A),WI18,181,148,87.8%,91.8%,5.1,B+ (3.66),B+ (3.65)
161,"Sartor, Alexandra",CAT 125R - Pblc Rhetoric Prct Comm Online (A),WI18,190,140,74.5%,94.2%,3.57,B+ (3.68),B+ (3.65)
162,"Trigilio, Michael","CAT 2 - Culture, Art & Technology II (A)",WI18,182,171,64.3%,73.7%,4.23,B+ (3.38),B+ (3.34)
163,"Glaser, Amelia","CAT 2 - Culture, Art & Technology II (B)",WI18,185,105,70.4%,86.6%,4.46,B+ (3.49),B+ (3.47)
164,"Pantoja, Jennifer Metten","CAT 2 - Culture, Art & Technology II (C)",WI18,183,164,87.8%,97.6%,4.94,B+ (3.58),B+ (3.63)
165,"Bigham, David Joseph","CAT 2 - Culture, Art & Technology II (D)",WI18,196,119,81.3%,97.1%,3.79,B+ (3.45),B+ (3.44)
166,"Bronstein, Phoebe Malan","CAT 2 - Culture, Art & Technology II (E)",WI18,161,127,86.3%,90.2%,4.39,B+ (3.52),B+ (3.45)
167,"Bronstein, Phoebe Malan",CAT 87 - Freshman Seminar (A),WI18,11,10,100.0%,100.0%,2.1,A (4.00),
