,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
385,"Mel, Stephanie",BILD 4 - Introductory Biology Lab (B),FA18,186,148,96.5%,97.9%,2.83,B+ (3.59),B+ (3.69)
386,"Macagno, Eduardo R.",BILD 60 - DEI in Relation to Human Bio (A),FA18,41,17,76.5%,64.7%,2.97,A- (3.75),A- (3.79)
387,"Mohan, Swarna",BILD 70 - Genomics Research Init Lab I (A),FA18,27,20,100.0%,100.0%,1.97,A- (3.84),A (4.00)
388,"Saier, Milton H.",BILD 87 - Freshman Seminar (A),FA18,19,11,88.9%,100.0%,0.5,A (4.00),
389,"Saier, Milton H.",BILD 87 - Freshman Seminar (B),FA18,19,11,63.6%,81.8%,0.68,A (4.00),
390,"Butler, Madeline",BILD 96 - Biology: Honors Seminar (A),FA18,22,21,95.2%,100.0%,0.6,A (4.00),
391,"Mohan, Swarna",BILD 1 - The Cell (A),S218,37,27,88.5%,88.5%,8.2,B (3.04),C+ (2.44)
392,"Gustafson-Brown, Cindy",BILD 10 - Fundamental Concepts/Modrn Bio (A),S218,28,24,91.3%,95.7%,7.46,B (3.20),B- (2.86)
393,"Chu, Monica W",BILD 12 - Neurobiology and Behavior (A),S218,27,9,100.0%,100.0%,5.61,B (3.25),B+ (3.39)
394,"Vijapurkar, Ulka",BILD 2 - Multicellular Life (A),S218,63,17,93.8%,100.0%,7.75,B+ (3.40),B (3.28)
395,"Broccard Bell, Heather Chr",BILD 3 - Organismic&Evolutionary Biol (A),S218,65,28,72.0%,88.0%,6.12,B (3.21),C+ (2.69)
396,"Lo, Stanley Malvin Ming-Hi",BILD 4 - Introductory Biology Lab (A),S218,57,23,90.0%,100.0%,4.21,B+ (3.57),A- (3.73)
397,"Davis, Amanda Gabrielle",BILD 1 - The Cell (A),S118,62,56,94.6%,92.9%,7.61,B+ (3.39),B- (2.89)
398,"Saier, Milton H.",BILD 18 - Human Impact on the Environmnt (A),S118,14,10,90.0%,77.8%,6.5,B (3.00),
399,"Reuther, Keefe",BILD 2 - Multicellular Life (A),S118,60,52,96.2%,96.2%,7.31,B+ (3.43),B+ (3.42)
400,"Rana, Brinda Kanti",BILD 20 - Human Genetics/Modern Society (A),S118,30,12,81.8%,90.9%,6.14,B- (2.86),B (3.29)
401,"Waterton, Joseph Sebastian",BILD 3 - Organismic&Evolutionary Biol (A),S118,72,25,87.5%,91.7%,5.58,B+ (3.30),B- (2.81)
402,"Reuther, Keefe",BILD 4 - Introductory Biology Lab (A),S118,54,39,97.4%,97.4%,3.66,A- (3.78),A- (3.78)
403,"Patrick, Gentry",BILD 1 - The Cell (A),SP18,243,128,84.6%,72.4%,5.85,B (3.08),B- (2.92)
404,"Pekkurnaz Banghart, Gulcin",BILD 1 - The Cell (B),SP18,37,17,93.8%,87.5%,3.75,A- (3.87),B (3.24)
405,"Chu, Monica W",BILD 1 - The Cell (C),SP18,261,201,94.0%,94.9%,4.84,B+ (3.47),B (3.13)
406,"Saier, Milton H.",BILD 18 - Human Impact on the Environmnt (A),SP18,148,63,91.4%,87.5%,3.22,B+ (3.51),B (3.19)
407,"Burg, Michael",BILD 2 - Multicellular Life (A),SP18,401,364,98.1%,97.8%,5.08,B+ (3.42),B (3.21)
408,"Strause, Linda G.",BILD 22 - Human Nutrition (A),SP18,403,227,95.1%,95.9%,3.24,B+ (3.58),B+ (3.57)
409,"Cooper, Kimberly Lynn",BILD 3 - Organismic&Evolutionary Biol (A),SP18,285,209,90.0%,94.2%,5.23,B (3.02),B- (2.74)
410,"Kurle, Carolyn M.",BILD 3 - Organismic&Evolutionary Biol (B),SP18,415,204,95.2%,98.9%,4.51,B+ (3.37),B- (2.96)
411,"Reuther, Keefe",BILD 4 - Introductory Biology Lab (A),SP18,176,126,87.9%,97.6%,3.18,B+ (3.68),B+ (3.52)
412,"Mel, Stephanie",BILD 4 - Introductory Biology Lab (B),SP18,180,115,94.6%,99.1%,3.5,B+ (3.65),B+ (3.60)
413,"Mel, Stephanie",BILD 60 - DEI in Relation to Human Bio (A),SP18,48,23,95.2%,100.0%,2.5,A (4.00),A- (3.76)
414,"Saier, Milton H.",BILD 87 - Freshman Seminar (A),SP18,13,9,87.5%,87.5%,0.75,,
415,"Saier, Milton H.",BILD 87 - Freshman Seminar (B),SP18,16,5,100.0%,100.0%,0.5,,
416,"Hampton, Randolph Y.",BILD 87 - Freshman Seminar (C),SP18,18,15,92.9%,100.0%,0.9,A (4.00),
417,"Chu, Monica W",BILD 1 - The Cell (A),WI18,204,168,97.0%,93.3%,5.01,B+ (3.50),B- (3.00)
418,"Burg, Michael",BILD 1 - The Cell (B),WI18,384,352,98.3%,98.6%,4.06,B+ (3.54),B (3.30)
419,"Komiyama, Takaki",BILD 12 - Neurobiology and Behavior (A),WI18,182,101,90.8%,92.9%,4.56,B (3.27),B- (2.80)
420,"Su, Chih-Ying",BILD 2 - Multicellular Life (A),WI18,78,43,95.1%,85.4%,6.36,B (3.27),C+ (2.66)
421,"Schroeder, Julian I",BILD 2 - Multicellular Life (B),WI18,320,271,97.4%,88.8%,5.05,B+ (3.39),B (3.17)
422,"Stockwell, Sarah R",BILD 3 - Organismic&Evolutionary Biol (A),WI18,374,302,94.3%,95.0%,4.67,B (3.28),B- (2.77)
423,"Reuther, Keefe",BILD 3 - Organismic&Evolutionary Biol (B),WI18,384,329,92.9%,98.8%,4.51,B (3.26),B- (2.94)
424,"Mel, Stephanie",BILD 4 - Introductory Biology Lab (A),WI18,189,129,90.8%,95.8%,3.14,B+ (3.57),B+ (3.43)
425,"Reuther, Keefe",BILD 4 - Introductory Biology Lab (B),WI18,186,142,87.6%,97.1%,3.69,B+ (3.59),B+ (3.56)
426,"Macagno, Eduardo R.",BILD 60 - DEI in Relation to Human Bio (A),WI18,48,23,90.9%,90.9%,3.32,A (4.00),B+ (3.63)
427,"Saier, Milton H.",BILD 87 - Freshman Seminar (A),WI18,17,11,100.0%,100.0%,0.5,,
428,"Saier, Milton H.",BILD 87 - Freshman Seminar (B),WI18,14,8,75.0%,87.5%,0.5,A (4.00),
429,"Mel, Stephanie",BILD 1 - The Cell (A),FA17,302,222,96.8%,98.1%,5.15,B+ (3.51),B- (2.80)
430,"Reuther, Keefe",BILD 1 - The Cell (B),FA17,278,235,96.6%,99.1%,5.03,B+ (3.30),B (3.07)
431,"Burg, Michael",BILD 10 - Fundamental Concepts/Modrn Bio (A),FA17,272,247,96.7%,96.7%,3.79,B+ (3.52),B+ (3.57)
432,"Burg, Michael",BILD 2 - Multicellular Life (A),FA17,342,292,98.6%,97.6%,4.95,B+ (3.60),B+ (3.43)
433,"Fortes, P. A. George",BILD 26 - Human Physiology (A),FA17,174,80,61.0%,50.7%,5.27,B- (2.71),C+ (2.58)
434,"Stockwell, Sarah R",BILD 3 - Organismic&Evolutionary Biol (A),FA17,407,332,93.3%,95.4%,5.0,B (3.27),B- (2.84)
435,"Stockwell, Sarah R",BILD 3 - Organismic&Evolutionary Biol (B),FA17,383,314,94.2%,95.8%,5.17,B+ (3.38),B- (2.84)
436,"Lo, Stanley Malvin Ming-Hi",BILD 4 - Introductory Biology Lab (A),FA17,186,174,83.4%,91.1%,3.72,B+ (3.57),B+ (3.58)
437,"Lo, Stanley Malvin Ming-Hi",BILD 4 - Introductory Biology Lab (B),FA17,184,151,81.9%,86.3%,3.81,B+ (3.49),B+ (3.58)
