,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
215,"Feng, Gen-Sheng",BIBC 102 - Metabolic Biochemistry (A),WI15,370,137,86.5%,79.4%,7.18,B (3.16),B- (2.80)
216,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),WI15,49,19,100.0%,94.4%,6.39,B+ (3.33),B (3.13)
217,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (B),WI15,70,36,100.0%,89.7%,8.5,B (3.14),B (3.07)
218,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (C),WI15,66,32,84.6%,80.8%,8.5,B (3.00),B (3.07)
219,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (D),WI15,69,61,94.9%,98.3%,6.43,B+ (3.36),B (3.06)
220,"Herndon, Jenny Dyann",BIBC 103 - Biochemical Techniques (E),WI15,68,66,86.2%,84.6%,7.02,B+ (3.33),B (3.11)
221,"Coleman, Aaron B.",BIBC 120 - Nutrition (A),WI15,325,229,96.9%,97.4%,5.55,B+ (3.54),B (3.04)
222,"Scheffler, Immo E.",BIBC 102 - Metabolic Biochemistry (A),FA14,323,125,88.8%,85.7%,7.74,B+ (3.35),C+ (2.41)
223,"Hampton, Randolph Y.",BIBC 102 - Metabolic Biochemistry (B),FA14,408,181,93.4%,98.0%,7.41,B+ (3.46),B+ (3.40)
224,"Herndon, Jenny Dyann",BIBC 102 - Metabolic Biochemistry (C),FA14,119,51,74.4%,48.8%,8.16,B- (2.88),C+ (2.64)
225,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),FA14,128,105,94.1%,97.0%,6.82,B (3.29),B (3.10)
226,"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),FA14,127,50,82.9%,82.9%,6.71,B (3.21),C+ (2.70)
227,"Montal, S. Maurice",BIBC 194 - Adv Topics-Biochemistry (B),FA14,26,13,92.3%,92.3%,2.65,A (4.00),A (4.00)
228,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),S214,41,5,100.0%,100.0%,9.17,B (3.00),B (3.07)
229,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (A),SP14,328,131,90.5%,92.1%,6.73,B (3.27),C+ (2.65)
230,"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (B),SP14,181,64,89.8%,88.1%,7.83,B (3.21),B- (2.87)
231,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),SP14,62,25,82.6%,78.3%,7.46,B (3.17),B- (2.87)
